Year,Region,Method,Perc,Freq
2006,Dire Dawa,Injectables,12.01666667,0.120166667
2006,Dire Dawa,IUDs,0.35,0.0035
2006,Dire Dawa,Other modern,0.05,5.00E-04
2006,Dire Dawa,Other traditional,1.216666667,0.012166667
2006,Dire Dawa,Pills,3.7,0.037
2006,Dire Dawa,Sterilization,0.1,0.001
2006,Dire Dawa,Withdrawal,0.1,0.001
2006,Gambela,Condoms,1.05,0.0105
2006,Gambela,Implants,0.1,0.001
2006,Gambela,Injectables,11.83333333,0.118333333
2006,Gambela,IUDs,0.066666667,0.000666667
2006,Gambela,Other modern,0,0
2006,Gambela,Other traditional,0.25,0.0025
2006,Gambela,Pills,2.35,0.0235
2006,Gambela,Sterilization,0.05,5.00E-04
2006,Gambela,Withdrawal,0,0
2006,Harari,Condoms,1.116666667,0.011166667
2006,Harari,Implants,0.333333333,0.003333333
2006,Harari,Injectables,11.85,0.1185
2006,Harari,IUDs,0.883333333,0.008833333
2006,Harari,Other modern,0.35,0.0035
2006,Harari,Other traditional,2.5,0.025
2006,Harari,Pills,3.533333333,0.035333333
2006,Harari,Sterilization,0.116666667,0.001166667
2006,Harari,Withdrawal,0.133333333,0.001333333
2006,Oromia,Condoms,0.183333333,0.001833333
2006,Oromia,Implants,0.4,0.004
2006,Oromia,Injectables,7.183333333,0.071833333
2006,Oromia,IUDs,0.116666667,0.001166667
2006,Oromia,Other modern,0.166666667,0.001666667
2006,Oromia,Other traditional,0.466666667,0.004666667
2006,Oromia,Pills,2.183333333,0.021833333
2006,Oromia,Sterilization,0.216666667,0.002166667
2006,Oromia,Withdrawal,0.2,0.002
2006,SNNPR,Condoms,0.216666667,0.002166667
2006,SNNPR,Implants,0.483333333,0.004833333
2006,SNNPR,Injectables,7.216666667,0.072166667
2006,SNNPR,IUDs,0.033333333,0.000333333
2006,SNNPR,Other modern,0.083333333,0.000833333
2006,SNNPR,Other traditional,0.25,0.0025
2006,SNNPR,Pills,1.25,0.0125
2006,SNNPR,Sterilization,0.05,5.00E-04
2006,SNNPR,Withdrawal,0.116666667,0.001166667
2006,Somali,Condoms,0.05,5.00E-04
2006,Somali,Implants,0.066666667,0.000666667
2006,Somali,Injectables,1.95,0.0195
2006,Somali,IUDs,0.016666667,0.000166667
2006,Somali,Other modern,0,0
2006,Somali,Other traditional,0.3,0.003
2006,Somali,Pills,0.1,0.001
2006,Somali,Sterilization,0,0
2006,Somali,Withdrawal,0,0
2006,Tigray,Condoms,0.2,0.002
2006,Tigray,Implants,0.666666667,0.006666667
2006,Tigray,Injectables,9.05,0.0905
2006,Tigray,IUDs,0,0
2006,Tigray,Other modern,0,0
2006,Tigray,Other traditional,0.266666667,0.002666667
2006,Tigray,Pills,1.8,0.018
2006,Tigray,Sterilization,0.016666667,0.000166667
2006,Tigray,Withdrawal,0,0
2007,Addis Ababa,Condoms,2.1,0.021
2007,Addis Ababa,Implants,0.933333333,0.009333333
2007,Addis Ababa,Injectables,10,0.1
2007,Addis Ababa,IUDs,1.066666667,0.010666667
2007,Addis Ababa,Other modern,0.266666667,0.002666667
2007,Addis Ababa,Other traditional,3.133333333,0.031333333
2007,Addis Ababa,Pills,3.933333333,0.039333333
2007,Addis Ababa,Sterilization,0.833333333,0.008333333
2007,Addis Ababa,Withdrawal,0.633333333,0.006333333
2007,Afar,Condoms,0.866666667,0.008666667
2007,Afar,Implants,0.033333333,0.000333333
2007,Afar,Injectables,4.533333333,0.045333333
2007,Afar,IUDs,0.033333333,0.000333333
2007,Afar,Other modern,0,0
2007,Afar,Other traditional,0.466666667,0.004666667
2007,Afar,Pills,0.966666667,0.009666667
2007,Afar,Sterilization,0,0
2007,Afar,Withdrawal,0.033333333,0.000333333
2007,Amhara,Condoms,0.066666667,0.000666667
2007,Amhara,Implants,0.933333333,0.009333333
2007,Amhara,Injectables,11.6,0.116
2007,Amhara,IUDs,0.133333333,0.001333333
2007,Amhara,Other modern,0.033333333,0.000333333
2007,Amhara,Other traditional,0.266666667,0.002666667
2007,Amhara,Pills,2.033333333,0.020333333
2007,Amhara,Sterilization,0.2,0.002
2007,Amhara,Withdrawal,0.133333333,0.001333333
2007,Benishangul-Gumuz,Condoms,0.5,0.005
2007,Benishangul-Gumuz,Implants,0.4,0.004
2007,Benishangul-Gumuz,Injectables,9.733333333,0.097333333
2007,Benishangul-Gumuz,IUDs,0,0
2007,Benishangul-Gumuz,Other modern,0.066666667,0.000666667
2007,Benishangul-Gumuz,Other traditional,0.533333333,0.005333333
2007,Benishangul-Gumuz,Pills,1.3,0.013
2007,Benishangul-Gumuz,Sterilization,0.266666667,0.002666667
2007,Benishangul-Gumuz,Withdrawal,0.1,0.001
2007,Dire Dawa,Condoms,1.5,0.015
2007,Dire Dawa,Implants,1.9,0.019
2007,Dire Dawa,Injectables,11.43333333,0.114333333
2007,Dire Dawa,IUDs,0.4,0.004
2007,Dire Dawa,Other modern,0.1,0.001
2007,Dire Dawa,Other traditional,1.233333333,0.012333333
2007,Dire Dawa,Pills,3.6,0.036
2007,Dire Dawa,Sterilization,0.1,0.001
2007,Dire Dawa,Withdrawal,0.1,0.001
2007,Gambela,Condoms,1.6,0.016
2007,Gambela,Implants,0.2,0.002
2007,Gambela,Injectables,14.26666667,0.142666667
2007,Gambela,IUDs,0.133333333,0.001333333
2007,Gambela,Other modern,0,0
2007,Gambela,Other traditional,0.3,0.003
2007,Gambela,Pills,2.6,0.026
2007,Gambela,Sterilization,0.1,0.001
2007,Gambela,Withdrawal,0,0
2007,Harari,Condoms,1.133333333,0.011333333
2007,Harari,Implants,0.666666667,0.006666667
2007,Harari,Injectables,11.8,0.118
2007,Harari,IUDs,0.866666667,0.008666667
2007,Harari,Other modern,0.3,0.003
2007,Harari,Other traditional,2.4,0.024
2007,Harari,Pills,3.666666667,0.036666667
2007,Harari,Sterilization,0.133333333,0.001333333
2007,Harari,Withdrawal,0.166666667,0.001666667
2007,Oromia,Condoms,0.166666667,0.001666667
2007,Oromia,Implants,0.8,0.008
2007,Oromia,Injectables,8.366666667,0.083666667
2007,Oromia,IUDs,0.133333333,0.001333333
2007,Oromia,Other modern,0.133333333,0.001333333
2007,Oromia,Other traditional,0.533333333,0.005333333
2007,Oromia,Pills,2.066666667,0.020666667
2007,Oromia,Sterilization,0.233333333,0.002333333
2007,Oromia,Withdrawal,0.2,0.002
2007,SNNPR,Condoms,0.233333333,0.002333333
2007,SNNPR,Implants,0.766666667,0.007666667
2007,SNNPR,Injectables,8.333333333,0.083333333
2007,SNNPR,IUDs,0.066666667,0.000666667
2007,SNNPR,Other modern,0.066666667,0.000666667
2007,SNNPR,Other traditional,0.3,0.003
2007,SNNPR,Pills,1.2,0.012
2007,SNNPR,Sterilization,0.1,0.001
2007,SNNPR,Withdrawal,0.133333333,0.001333333
2007,Somali,Condoms,0.1,0.001
2007,Somali,Implants,0.133333333,0.001333333
2007,Somali,Injectables,1.9,0.019
2007,Somali,IUDs,0.033333333,0.000333333
2007,Somali,Other modern,0,0
2007,Somali,Other traditional,0.3,0.003
2007,Somali,Pills,0.2,0.002
2007,Somali,Sterilization,0,0
2007,Somali,Withdrawal,0,0
2007,Tigray,Condoms,0.3,0.003
2007,Tigray,Implants,1.233333333,0.012333333
2007,Tigray,Injectables,9.2,0.092
2007,Tigray,IUDs,0,0
2007,Tigray,Other modern,0,0
2007,Tigray,Other traditional,0.333333333,0.003333333
2007,Tigray,Pills,1.7,0.017
2007,Tigray,Sterilization,0.033333333,0.000333333
2007,Tigray,Withdrawal,0,0
2008,Addis Ababa,Condoms,2.1,0.021
2008,Addis Ababa,Implants,1.05,0.0105
2008,Addis Ababa,Injectables,11.2,0.112
2008,Addis Ababa,IUDs,1.05,0.0105
2008,Addis Ababa,Other modern,0.2,0.002
2008,Addis Ababa,Other traditional,2.9,0.029
2008,Addis Ababa,Pills,4.1,0.041
2008,Addis Ababa,Sterilization,0.85,0.0085
2008,Addis Ababa,Withdrawal,0.6,0.006
2008,Afar,Condoms,0.7,0.007
2008,Afar,Implants,0.05,5.00E-04
2008,Afar,Injectables,5,0.05
2008,Afar,IUDs,0.05,5.00E-04
2008,Afar,Other modern,0,0
2008,Afar,Other traditional,0.4,0.004
2008,Afar,Pills,0.95,0.0095
2008,Afar,Sterilization,0,0
2008,Afar,Withdrawal,0.05,5.00E-04
2008,Amhara,Condoms,0.05,5.00E-04
2008,Amhara,Implants,1.35,0.0135
2008,Amhara,Injectables,13.25,0.1325
2008,Amhara,IUDs,0.15,0.0015
2008,Amhara,Other modern,0.05,5.00E-04
2008,Amhara,Other traditional,0.3,0.003
2008,Amhara,Pills,1.8,0.018
2008,Amhara,Sterilization,0.25,0.0025
2008,Amhara,Withdrawal,0.15,0.0015
2008,Benishangul-Gumuz,Condoms,0.55,0.0055
2008,Benishangul-Gumuz,Implants,0.6,0.006
2008,Benishangul-Gumuz,Injectables,11.2,0.112
2008,Benishangul-Gumuz,IUDs,0,0
2008,Benishangul-Gumuz,Other modern,0.05,5.00E-04
2008,Benishangul-Gumuz,Other traditional,0.55,0.0055
2008,Benishangul-Gumuz,Pills,1.45,0.0145
2008,Benishangul-Gumuz,Sterilization,0.3,0.003
2008,Benishangul-Gumuz,Withdrawal,0.1,0.001
2008,Dire Dawa,Condoms,1.5,0.015
2008,Dire Dawa,Implants,2.6,0.026
2008,Dire Dawa,Injectables,10.85,0.1085
2008,Dire Dawa,IUDs,0.45,0.0045
2008,Dire Dawa,Other modern,0.15,0.0015
2008,Dire Dawa,Other traditional,1.25,0.0125
2008,Dire Dawa,Pills,3.5,0.035
2008,Dire Dawa,Sterilization,0.1,0.001
2008,Dire Dawa,Withdrawal,0.1,0.001
2008,Gambela,Condoms,2.15,0.0215
2008,Gambela,Implants,0.3,0.003
2008,Gambela,Injectables,16.7,0.167
2008,Gambela,IUDs,0.2,0.002
2008,Gambela,Other modern,0,0
2008,Gambela,Other traditional,0.35,0.0035
2008,Gambela,Pills,2.85,0.0285
2008,Gambela,Sterilization,0.15,0.0015
2008,Gambela,Withdrawal,0,0
2008,Harari,Condoms,1.15,0.0115
2008,Harari,Implants,1,0.01
2008,Harari,Injectables,11.75,0.1175
2008,Harari,IUDs,0.85,0.0085
2008,Harari,Other modern,0.25,0.0025
2008,Harari,Other traditional,2.3,0.023
2008,Harari,Pills,3.8,0.038
2008,Harari,Sterilization,0.15,0.0015
2008,Harari,Withdrawal,0.2,0.002
2008,Oromia,Condoms,0.15,0.0015
2008,Oromia,Implants,1.2,0.012
2008,Oromia,Injectables,9.55,0.0955
2008,Oromia,IUDs,0.15,0.0015
2008,Oromia,Other modern,0.1,0.001
2008,Oromia,Other traditional,0.6,0.006
2008,Oromia,Pills,1.95,0.0195
2008,Oromia,Sterilization,0.25,0.0025
2008,Oromia,Withdrawal,0.2,0.002
2008,SNNPR,Condoms,0.25,0.0025
2008,SNNPR,Implants,1.05,0.0105
2008,SNNPR,Injectables,9.45,0.0945
2008,SNNPR,IUDs,0.1,0.001
2008,SNNPR,Other modern,0.05,5.00E-04
2008,SNNPR,Other traditional,0.35,0.0035
2008,SNNPR,Pills,1.15,0.0115
2008,SNNPR,Sterilization,0.15,0.0015
2008,SNNPR,Withdrawal,0.15,0.0015
2008,Somali,Condoms,0.15,0.0015
2008,Somali,Implants,0.2,0.002
2008,Somali,Injectables,1.85,0.0185
2008,Somali,IUDs,0.05,5.00E-04
2008,Somali,Other modern,0,0
2008,Somali,Other traditional,0.3,0.003
2008,Somali,Pills,0.3,0.003
2008,Somali,Sterilization,0,0
2008,Somali,Withdrawal,0,0
2008,Tigray,Condoms,0.4,0.004
2008,Tigray,Implants,1.8,0.018
2008,Tigray,Injectables,9.35,0.0935
2008,Tigray,IUDs,0,0
2008,Tigray,Other modern,0,0
2008,Tigray,Other traditional,0.4,0.004
2008,Tigray,Pills,1.6,0.016
2008,Tigray,Sterilization,0.05,5.00E-04
2008,Tigray,Withdrawal,0,0
2009,Addis Ababa,Condoms,2.1,0.021
2009,Addis Ababa,Implants,1.166666667,0.011666667
2009,Addis Ababa,Injectables,12.4,0.124
2009,Addis Ababa,IUDs,1.033333333,0.010333333
2009,Addis Ababa,Other modern,0.133333333,0.001333333
2009,Addis Ababa,Other traditional,2.666666667,0.026666667
2009,Addis Ababa,Pills,4.266666667,0.042666667
2009,Addis Ababa,Sterilization,0.866666667,0.008666667
2009,Addis Ababa,Withdrawal,0.566666667,0.005666667
2009,Afar,Condoms,0.533333333,0.005333333
2009,Afar,Implants,0.066666667,0.000666667
2009,Afar,Injectables,5.466666667,0.054666667
2009,Afar,IUDs,0.066666667,0.000666667
2009,Afar,Other modern,0,0
2009,Afar,Other traditional,0.333333333,0.003333333
2009,Afar,Pills,0.933333333,0.009333333
2009,Afar,Sterilization,0,0
2009,Afar,Withdrawal,0.066666667,0.000666667
2009,Amhara,Condoms,0.033333333,0.000333333
2009,Amhara,Implants,1.766666667,0.017666667
2009,Amhara,Injectables,14.9,0.149
2009,Amhara,IUDs,0.166666667,0.001666667
2009,Amhara,Other modern,0.066666667,0.000666667
2009,Amhara,Other traditional,0.333333333,0.003333333
2009,Amhara,Pills,1.566666667,0.015666667
2009,Amhara,Sterilization,0.3,0.003
2009,Amhara,Withdrawal,0.166666667,0.001666667
2009,Benishangul-Gumuz,Condoms,0.6,0.006
2009,Benishangul-Gumuz,Implants,0.8,0.008
2009,Benishangul-Gumuz,Injectables,12.66666667,0.126666667
2009,Benishangul-Gumuz,IUDs,0,0
2009,Benishangul-Gumuz,Other modern,0.033333333,0.000333333
2009,Benishangul-Gumuz,Other traditional,0.566666667,0.005666667
2009,Benishangul-Gumuz,Pills,1.6,0.016
2009,Benishangul-Gumuz,Sterilization,0.333333333,0.003333333
2009,Benishangul-Gumuz,Withdrawal,0.1,0.001
2009,Dire Dawa,Condoms,1.5,0.015
2009,Dire Dawa,Implants,3.3,0.033
2009,Dire Dawa,Injectables,10.26666667,0.102666667
2009,Dire Dawa,IUDs,0.5,0.005
2009,Dire Dawa,Other modern,0.2,0.002
2009,Dire Dawa,Other traditional,1.266666667,0.012666667
2009,Dire Dawa,Pills,3.4,0.034
2009,Dire Dawa,Sterilization,0.1,0.001
2009,Dire Dawa,Withdrawal,0.1,0.001
2009,Gambela,Condoms,2.7,0.027
2009,Gambela,Implants,0.4,0.004
2009,Gambela,Injectables,19.13333333,0.191333333
2009,Gambela,IUDs,0.266666667,0.002666667
2009,Gambela,Other modern,0,0
2009,Gambela,Other traditional,0.4,0.004
2009,Gambela,Pills,3.1,0.031
2009,Gambela,Sterilization,0.2,0.002
2009,Gambela,Withdrawal,0,0
2009,Harari,Condoms,1.166666667,0.011666667
2009,Harari,Implants,1.333333333,0.013333333
2009,Harari,Injectables,11.7,0.117
2009,Harari,IUDs,0.833333333,0.008333333
2009,Harari,Other modern,0.2,0.002
2009,Harari,Other traditional,2.2,0.022
2009,Harari,Pills,3.933333333,0.039333333
2009,Harari,Sterilization,0.166666667,0.001666667
2009,Harari,Withdrawal,0.233333333,0.002333333
2009,Oromia,Condoms,0.133333333,0.001333333
2009,Oromia,Implants,1.6,0.016
2009,Oromia,Injectables,10.73333333,0.107333333
2009,Oromia,IUDs,0.166666667,0.001666667
2009,Oromia,Other modern,0.066666667,0.000666667
2009,Oromia,Other traditional,0.666666667,0.006666667
2009,Oromia,Pills,1.833333333,0.018333333
2009,Oromia,Sterilization,0.266666667,0.002666667
2009,Oromia,Withdrawal,0.2,0.002
2009,SNNPR,Condoms,0.266666667,0.002666667
2009,SNNPR,Implants,1.333333333,0.013333333
2009,SNNPR,Injectables,10.56666667,0.105666667
2009,SNNPR,IUDs,0.133333333,0.001333333
2009,SNNPR,Other modern,0.033333333,0.000333333
2009,SNNPR,Other traditional,0.4,0.004
2009,SNNPR,Pills,1.1,0.011
2009,SNNPR,Sterilization,0.2,0.002
2009,SNNPR,Withdrawal,0.166666667,0.001666667
2009,Somali,Condoms,0.2,0.002
2009,Somali,Implants,0.266666667,0.002666667
2009,Somali,Injectables,1.8,0.018
2009,Somali,IUDs,0.066666667,0.000666667
2009,Somali,Other modern,0,0
2009,Somali,Other traditional,0.3,0.003
2009,Somali,Pills,0.4,0.004
2009,Somali,Sterilization,0,0
2009,Somali,Withdrawal,0,0
2009,Tigray,Condoms,0.5,0.005
2009,Tigray,Implants,2.366666667,0.023666667
2009,Tigray,Injectables,9.5,0.095
2009,Tigray,IUDs,0,0
2009,Tigray,Other modern,0,0
2009,Tigray,Other traditional,0.466666667,0.004666667
2009,Tigray,Pills,1.5,0.015
2009,Tigray,Sterilization,0.066666667,0.000666667
2009,Tigray,Withdrawal,0,0
2010,Addis Ababa,Condoms,2.1,0.021
2010,Addis Ababa,Implants,1.283333333,0.012833333
2010,Addis Ababa,Injectables,13.6,0.136
2010,Addis Ababa,IUDs,1.016666667,0.010166667
2010,Addis Ababa,Other modern,0.066666667,0.000666667
2010,Addis Ababa,Other traditional,2.433333333,0.024333333
2010,Addis Ababa,Pills,4.433333333,0.044333333
2010,Addis Ababa,Sterilization,0.883333333,0.008833333
2010,Addis Ababa,Withdrawal,0.533333333,0.005333333
2010,Afar,Condoms,0.366666667,0.003666667
2010,Afar,Implants,0.083333333,0.000833333
2010,Afar,Injectables,5.933333333,0.059333333
2010,Afar,IUDs,0.083333333,0.000833333
2010,Afar,Other modern,0,0
2010,Afar,Other traditional,0.266666667,0.002666667
2010,Afar,Pills,0.916666667,0.009166667
2010,Afar,Sterilization,0,0
2010,Afar,Withdrawal,0.083333333,0.000833333
2010,Amhara,Condoms,0.016666667,0.000166667
2010,Amhara,Implants,2.183333333,0.021833333
2010,Amhara,Injectables,16.55,0.1655
2010,Amhara,IUDs,0.183333333,0.001833333
2010,Amhara,Other modern,0.083333333,0.000833333
2010,Amhara,Other traditional,0.366666667,0.003666667
2010,Amhara,Pills,1.333333333,0.013333333
2010,Amhara,Sterilization,0.35,0.0035
2010,Amhara,Withdrawal,0.183333333,0.001833333
2010,Benishangul-Gumuz,Condoms,0.65,0.0065
2010,Benishangul-Gumuz,Implants,1,0.01
2010,Benishangul-Gumuz,Injectables,14.13333333,0.141333333
2010,Benishangul-Gumuz,IUDs,0,0
2010,Benishangul-Gumuz,Other modern,0.016666667,0.000166667
2010,Benishangul-Gumuz,Other traditional,0.583333333,0.005833333
2010,Benishangul-Gumuz,Pills,1.75,0.0175
2010,Benishangul-Gumuz,Sterilization,0.366666667,0.003666667
2010,Benishangul-Gumuz,Withdrawal,0.1,0.001
2010,Dire Dawa,Condoms,1.5,0.015
2010,Dire Dawa,Implants,4,0.04
2010,Dire Dawa,Injectables,9.683333333,0.096833333
2010,Dire Dawa,IUDs,0.55,0.0055
2010,Dire Dawa,Other modern,0.25,0.0025
2010,Dire Dawa,Other traditional,1.283333333,0.012833333
2010,Dire Dawa,Pills,3.3,0.033
2010,Dire Dawa,Sterilization,0.1,0.001
2010,Dire Dawa,Withdrawal,0.1,0.001
2010,Gambela,Condoms,3.25,0.0325
2010,Gambela,Implants,0.5,0.005
2010,Gambela,Injectables,21.56666667,0.215666667
2010,Gambela,IUDs,0.333333333,0.003333333
2010,Gambela,Other modern,0,0
2010,Gambela,Other traditional,0.45,0.0045
2010,Gambela,Pills,3.35,0.0335
2010,Gambela,Sterilization,0.25,0.0025
2010,Gambela,Withdrawal,0,0
2010,Harari,Condoms,1.183333333,0.011833333
2010,Harari,Implants,1.666666667,0.016666667
2010,Harari,Injectables,11.65,0.1165
2010,Harari,IUDs,0.816666667,0.008166667
2010,Harari,Other modern,0.15,0.0015
2010,Harari,Other traditional,2.1,0.021
2010,Harari,Pills,4.066666667,0.040666667
2010,Harari,Sterilization,0.183333333,0.001833333
2010,Harari,Withdrawal,0.266666667,0.002666667
2010,Oromia,Condoms,0.116666667,0.001166667
2010,Oromia,Implants,2,0.02
2010,Oromia,Injectables,11.91666667,0.119166667
2010,Oromia,IUDs,0.183333333,0.001833333
2010,Oromia,Other modern,0.033333333,0.000333333
2010,Oromia,Other traditional,0.733333333,0.007333333
2010,Oromia,Pills,1.716666667,0.017166667
2010,Oromia,Sterilization,0.283333333,0.002833333
2010,Oromia,Withdrawal,0.2,0.002
2010,SNNPR,Condoms,0.283333333,0.002833333
2010,SNNPR,Implants,1.616666667,0.016166667
2010,SNNPR,Injectables,11.68333333,0.116833333
2010,SNNPR,IUDs,0.166666667,0.001666667
2010,SNNPR,Other modern,0.016666667,0.000166667
2010,SNNPR,Other traditional,0.45,0.0045
2010,SNNPR,Pills,1.05,0.0105
2010,SNNPR,Sterilization,0.25,0.0025
2010,SNNPR,Withdrawal,0.183333333,0.001833333
2010,Somali,Condoms,0.25,0.0025
2010,Somali,Implants,0.333333333,0.003333333
2010,Somali,Injectables,1.75,0.0175
2010,Somali,IUDs,0.083333333,0.000833333
2010,Somali,Other modern,0,0
2010,Somali,Other traditional,0.3,0.003
2010,Somali,Pills,0.5,0.005
2010,Somali,Sterilization,0,0
2010,Somali,Withdrawal,0,0
2010,Tigray,Condoms,0.6,0.006
2010,Tigray,Implants,2.933333333,0.029333333
2010,Tigray,Injectables,9.65,0.0965
2010,Tigray,IUDs,0,0
2010,Tigray,Other modern,0,0
2010,Tigray,Other traditional,0.533333333,0.005333333
2010,Tigray,Pills,1.4,0.014
2010,Tigray,Sterilization,0.083333333,0.000833333
2010,Tigray,Withdrawal,0,0
2011,Addis Ababa,Condoms,2.1,0.021
2011,Addis Ababa,Implants,1.4,0.014
2011,Addis Ababa,Injectables,14.8,0.148
2011,Addis Ababa,IUDs,1,0.01
2011,Addis Ababa,Other modern,0,0
2011,Addis Ababa,Other traditional,2.2,0.022
2011,Addis Ababa,Pills,4.6,0.046
2011,Addis Ababa,Sterilization,0.9,0.009
2011,Addis Ababa,Withdrawal,0.5,0.005
2011,Afar,Condoms,0.2,0.002
2011,Afar,Implants,0.1,0.001
2011,Afar,Injectables,6.4,0.064
2011,Afar,IUDs,0.1,0.001
2011,Afar,Other modern,0,0
2011,Afar,Other traditional,0.2,0.002
2011,Afar,Pills,0.9,0.009
2011,Afar,Sterilization,0,0
2011,Afar,Withdrawal,0.1,0.001
2011,Amhara,Condoms,0,0
2011,Amhara,Implants,2.6,0.026
2011,Amhara,Injectables,18.2,0.182
2011,Amhara,IUDs,0.2,0.002
2011,Amhara,Other modern,0.1,0.001
2011,Amhara,Other traditional,0.4,0.004
2011,Amhara,Pills,1.1,0.011
2011,Amhara,Sterilization,0.4,0.004
2011,Amhara,Withdrawal,0.2,0.002
2011,Benishangul-Gumuz,Condoms,0.7,0.007
2011,Benishangul-Gumuz,Implants,1.2,0.012
2011,Benishangul-Gumuz,Injectables,15.6,0.156
2011,Benishangul-Gumuz,IUDs,0,0
2011,Benishangul-Gumuz,Other modern,0,0
2011,Benishangul-Gumuz,Other traditional,0.6,0.006
2011,Benishangul-Gumuz,Pills,1.9,0.019
2011,Benishangul-Gumuz,Sterilization,0.4,0.004
2011,Benishangul-Gumuz,Withdrawal,0.1,0.001
2011,Dire Dawa,Condoms,1.5,0.015
2011,Dire Dawa,Implants,4.7,0.047
2011,Dire Dawa,Injectables,9.1,0.091
2011,Dire Dawa,IUDs,0.6,0.006
2011,Dire Dawa,Other modern,0.3,0.003
2011,Dire Dawa,Other traditional,1.3,0.013
2011,Dire Dawa,Pills,3.2,0.032
2011,Dire Dawa,Sterilization,0.1,0.001
2011,Dire Dawa,Withdrawal,0.1,0.001
2011,Gambela,Condoms,3.8,0.038
2011,Gambela,Implants,0.6,0.006
2011,Gambela,Injectables,24,0.24
2011,Gambela,IUDs,0.4,0.004
2011,Gambela,Other modern,0,0
2011,Gambela,Other traditional,0.5,0.005
2011,Gambela,Pills,3.6,0.036
2011,Gambela,Sterilization,0.3,0.003
2011,Gambela,Withdrawal,0,0
2011,Harari,Condoms,1.2,0.012
2011,Harari,Implants,2,0.02
2011,Harari,Injectables,11.6,0.116
2011,Harari,IUDs,0.8,0.008
2011,Harari,Other modern,0.1,0.001
2011,Harari,Other traditional,2,0.02
2011,Harari,Pills,4.2,0.042
2011,Harari,Sterilization,0.2,0.002
2011,Harari,Withdrawal,0.3,0.003
2011,Oromia,Condoms,0.1,0.001
2011,Oromia,Implants,2.4,0.024
2011,Oromia,Injectables,13.1,0.131
2011,Oromia,IUDs,0.2,0.002
2011,Oromia,Other modern,0,0
2011,Oromia,Other traditional,0.8,0.008
2011,Oromia,Pills,1.6,0.016
2011,Oromia,Sterilization,0.3,0.003
2011,Oromia,Withdrawal,0.2,0.002
2011,SNNPR,Condoms,0.3,0.003
2011,SNNPR,Implants,1.9,0.019
2011,SNNPR,Injectables,12.8,0.128
2011,SNNPR,IUDs,0.2,0.002
2011,SNNPR,Other modern,0,0
2011,SNNPR,Other traditional,0.5,0.005
2011,SNNPR,Pills,1,0.01
2011,SNNPR,Sterilization,0.3,0.003
2011,SNNPR,Withdrawal,0.2,0.002
2011,Somali,Condoms,0.3,0.003
2011,Somali,Implants,0.4,0.004
2011,Somali,Injectables,1.7,0.017
2011,Somali,IUDs,0.1,0.001
2011,Somali,Other modern,0,0
2011,Somali,Other traditional,0.3,0.003
2011,Somali,Pills,0.6,0.006
2011,Somali,Sterilization,0,0
2011,Somali,Withdrawal,0,0
2011,Tigray,Condoms,0.7,0.007
2011,Tigray,Implants,3.5,0.035
2011,Tigray,Injectables,9.8,0.098
2011,Tigray,IUDs,0,0
2011,Tigray,Other modern,0,0
2011,Tigray,Other traditional,0.6,0.006
2011,Tigray,Pills,1.3,0.013
2011,Tigray,Sterilization,0.1,0.001
2011,Tigray,Withdrawal,0,0
2012,Addis Ababa,Condoms,1.96,0.0196
2012,Addis Ababa,Implants,2.42,0.0242
2012,Addis Ababa,Injectables,13.36,0.1336
2012,Addis Ababa,IUDs,1.56,0.0156
2012,Addis Ababa,Other modern,0.06,6.00E-04
2012,Addis Ababa,Other traditional,2.24,0.0224
2012,Addis Ababa,Pills,4.34,0.0434
2012,Addis Ababa,Sterilization,0.76,0.0076
2012,Addis Ababa,Withdrawal,0.48,0.0048
2012,Afar,Condoms,0.2,0.002
2012,Afar,Implants,0.32,0.0032
2012,Afar,Injectables,6.7,0.067
2012,Afar,IUDs,0.1,0.001
2012,Afar,Other modern,0,0
2012,Afar,Other traditional,0.16,0.0016
2012,Afar,Pills,0.8,0.008
2012,Afar,Sterilization,0,0
2012,Afar,Withdrawal,0.08,8.00E-04
2012,Amhara,Condoms,0,0
2012,Amhara,Implants,3.9,0.039
2012,Amhara,Injectables,18.7,0.187
2012,Amhara,IUDs,0.58,0.0058
2012,Amhara,Other modern,0.1,0.001
2012,Amhara,Other traditional,0.36,0.0036
2012,Amhara,Pills,1.16,0.0116
2012,Amhara,Sterilization,0.4,0.004
2012,Amhara,Withdrawal,0.18,0.0018
2012,Benishangul-Gumuz,Condoms,0.56,0.0056
2012,Benishangul-Gumuz,Implants,1.94,0.0194
2012,Benishangul-Gumuz,Injectables,15.42,0.1542
2012,Benishangul-Gumuz,IUDs,0.26,0.0026
2012,Benishangul-Gumuz,Other modern,0.02,2.00E-04
2012,Benishangul-Gumuz,Other traditional,0.5,0.005
2012,Benishangul-Gumuz,Pills,1.66,0.0166
2012,Benishangul-Gumuz,Sterilization,0.34,0.0034
2012,Benishangul-Gumuz,Withdrawal,0.08,8.00E-04
2012,Dire Dawa,Condoms,1.3,0.013
2012,Dire Dawa,Implants,5.38,0.0538
2012,Dire Dawa,Injectables,8.62,0.0862
2012,Dire Dawa,IUDs,0.66,0.0066
2012,Dire Dawa,Other modern,0.36,0.0036
2012,Dire Dawa,Other traditional,1.2,0.012
2012,Dire Dawa,Pills,2.96,0.0296
2012,Dire Dawa,Sterilization,0.08,8.00E-04
2012,Dire Dawa,Withdrawal,0.08,8.00E-04
