"region","space_mo","urban_rural","Freq"
"Tigray","94","rural",0.660073
"Tigray","95","rural",4.00598
"Tigray","96","rural",0
"Tigray","97","rural",1.343074
"Tigray","98","rural",1.007922
"Tigray","99","rural",1.089098
"Tigray","100","rural",1.473473
"Tigray","102","rural",2.604961
"Tigray","103","rural",1.227064
"Tigray","104","rural",0.669616
"Tigray","105","rural",0
"Tigray","106","rural",1.681061
"Tigray","107","rural",1.744355
"Tigray","108","rural",0.589952
"Tigray","109","rural",0.795658
"Tigray","110","rural",2.084729
"Tigray","111","rural",0.619484
"Tigray","114","rural",0.627374
"Tigray","115","rural",0
"Tigray","117","rural",1.145968
"Tigray","118","rural",1.162796
"Tigray","119","rural",0.660073
"Tigray","121","rural",1.275971
"Tigray","123","rural",0
"Tigray","124","rural",2.408225
"Tigray","125","rural",0.539561
"Tigray","126","rural",0
"Tigray","128","rural",1.193893
"Tigray","129","rural",0.69931
"Tigray","132","rural",0.928438
"Tigray","133","rural",0.621639
"Tigray","135","rural",0.795658
"Tigray","137","rural",0
"Tigray","143","rural",0.678409
"Tigray","144","rural",0.795658
"Tigray","148","rural",0.48466
"Tigray","151","rural",0
"Tigray","153","rural",0
"Tigray","154","rural",0
"Tigray","169","rural",0.420029
"Tigray","170","rural",0.153812
